a	mrca_label_tsox	mrca_label_tsox_rdsr	mrca_label_tsox_soxCD
1131	3888.23_3888.23	3105.76_3105.76	2363.68_2363.68
1132	3999.16_3999.16	3268.6_3268.6	2402.03_2402.03
1133	3738.33_3738.33	3052.43_3052.43	2461.49_2461.49
1134	3982.32_3982.32	2998.47_2998.47	2333.99_2333.99
1135	3931.09_3931.09	3099.32_3099.32	2488.2_2488.2
1136	3857.52_3857.52	3138.03_3138.03	2420.31_2420.31
1137	3957.34_3957.34	2848.55_2848.55	2187.21_2187.21
1138	3880.37_3880.37	3218.27_3218.27	2559.21_2559.21
1139	3848.88_3848.88	2939.8_2939.8	2240.4_2240.4
1140	3973.39_3973.39	3099.9_3099.9	2385.18_2385.18
1141	3912.41_3912.41	2967.37_2967.37	2194.05_2194.05
1142	3884.86_3884.86	2983.52_2983.52	2342.96_2342.96
1143	3978.2_3978.2	3295.66_3295.66	2537.51_2537.51
1144	3835.96_3835.96	3030.59_3030.59	2332.95_2332.95
1145	3865.21_3865.21	3009.23_3009.23	2263.16_2263.16
1146	3906.07_3906.07	3166.81_3166.81	2515.38_2515.38
1147	3942.7_3942.7	3050.87_3050.87	2467.35_2467.35
1148	3871.79_3871.79	2973.39_2973.39	2293.2_2293.2
1149	3806.22_3806.22	3053.59_3053.59	2270.81_2270.81
1150	3983.17_3983.17	3014.15_3014.15	2663.82_2663.82
1151	3784.77_3784.77	3089.93_3089.93	2483.99_2483.99
1152	4019.78_4019.78	3129.81_3129.81	2321.26_2321.26
1153	3982.72_3982.72	3296.42_3296.42	2455.21_2455.21
1154	3827.55_3827.55	3082.14_3082.14	2494.49_2494.49
1155	3845.73_3845.73	2931.71_2931.71	2284.6_2284.6
1156	3923.1_3923.1	3074.96_3074.96	2502.37_2502.37
1157	3749.22_3749.22	3099.39_3099.39	2473.46_2473.46
1158	3915.97_3915.97	3048.72_3048.72	2356.29_2356.29
1159	3904.37_3904.37	3166.7_3166.7	2500.75_2500.75
1160	4009.69_4009.69	3170.14_3170.14	2475.12_2475.12
1161	3915.7_3915.7	3158.14_3158.14	2628.45_2628.45
1162	3892.79_3892.79	3004.58_3004.58	2196.11_2196.11
1163	3936.7_3936.7	3030.3_3030.3	2548.86_2548.86
1164	3915.48_3915.48	3109.07_3109.07	2414.83_2414.83
1165	3897.04_3897.04	3216.82_3216.82	2654.39_2654.39
1166	3821.61_3821.61	2900.02_2900.02	2394.87_2394.87
1167	3952.25_3952.25	3045.34_3045.34	2601.47_2601.47
1168	3901.53_3901.53	3044.84_3044.84	2536.36_2536.36
1169	3814.55_3814.55	2999.52_2999.52	2489.55_2489.55
1170	4077.35_4077.35	3128.2_3128.2	2351.31_2351.31
1171	3988.12_3988.12	3300.38_3300.38	2436.74_2436.74
1172	3979.79_3979.79	3202.09_3202.09	2791.98_2791.98
1173	3928.9_3928.9	3120.86_3120.86	2550.7_2550.7
1174	3938.22_3938.22	3166.29_3166.29	2552.76_2552.76
1175	3926.21_3926.21	3176.3_3176.3	2438.13_2438.13
1176	3893.5_3893.5	3189.13_3189.13	2552.95_2552.95
1177	3915.96_3915.96	3014.18_3014.18	2470.01_2470.01
1178	3920.98_3920.98	3193.87_3193.87	2632.01_2632.01
1179	3967.65_3967.65	3156.49_3156.49	2662.24_2662.24
1180	3833.11_3833.11	2953.44_2953.44	2501.48_2501.48
1181	3864.2_3864.2	3137.39_3137.39	2501.82_2501.82
1182	3801.3_3801.3	2930.21_2930.21	2303.79_2303.79
1183	3787.52_3787.52	2885.51_2885.51	2218.78_2218.78
1184	3848.39_3848.39	3100.58_3100.58	2477.59_2477.59
1185	3772.21_3772.21	2942.35_2942.35	2167.75_2167.75
1186	3900.64_3900.64	3165.59_3165.59	2575.57_2575.57
1187	3886.91_3886.91	3042.59_3042.59	2338.06_2338.06
1188	3865.33_3865.33	3047.59_3047.59	2276.51_2276.51
1189	3986.35_3986.35	3114.39_3114.39	2496.84_2496.84
1190	3993.87_3993.87	3212.65_3212.65	2574.19_2574.19
1191	3809.12_3809.12	3025.58_3025.58	2509.74_2509.74
1192	3876.32_3876.32	3115.32_3115.32	2565.04_2565.04
1193	3899.86_3899.86	2978.05_2978.05	2414.46_2414.46
1194	3849.18_3849.18	3064.87_3064.87	2452.91_2452.91
1195	3954.12_3954.12	3216.06_3216.06	2510.89_2510.89
1196	3933.71_3933.71	3053.61_3053.61	2384.4_2384.4
1197	3936.72_3936.72	3042.99_3042.99	2524.42_2524.42
1198	3856.09_3856.09	3087.11_3087.11	2300.89_2300.89
1199	3921.97_3921.97	3153.24_3153.24	2521.9_2521.9
1200	3911.65_3911.65	3079.63_3079.63	2490.93_2490.93
