a	mrca_label_tsox	mrca_label_tsox_rdsr	mrca_label_tsox_soxCD
1131	3938.31_3938.31	3198.01_3198.01	2549.91_2549.91
1132	3903.96_3903.96	3076.22_3076.22	2370.49_2370.49
1133	3930.07_3930.07	3067.24_3067.24	2433.49_2433.49
1134	4055.48_4055.48	3215.67_3215.67	2349.56_2349.56
1135	3807.87_3807.87	3220.06_3220.06	2430.29_2430.29
1136	4047.48_4047.48	3230.01_3230.01	2541.91_2541.91
1137	3893.24_3893.24	3175.17_3175.17	2469.07_2469.07
1138	3924.27_3924.27	2996.41_2996.41	2381.28_2381.28
1139	3883.59_3883.59	3098.7_3098.7	2351_2351
1140	3854.86_3854.86	2971.64_2971.64	2520.02_2520.02
1141	3896.92_3896.92	2940.63_2940.63	2228.88_2228.88
1142	3936.12_3936.12	3058.7_3058.7	2318.53_2318.53
1143	4042.34_4042.34	3220.74_3220.74	2448.56_2448.56
1144	3984.3_3984.3	3026.87_3026.87	2415.47_2415.47
1145	3858.51_3858.51	2946.02_2946.02	2335.93_2335.93
1146	3839.12_3839.12	3057.99_3057.99	2342.23_2342.23
1147	3979.88_3979.88	3187.2_3187.2	2313.93_2313.93
1148	4001.52_4001.52	3090.47_3090.47	2387.56_2387.56
1149	4015.18_4015.18	3288.23_3288.23	2548.82_2548.82
1150	3762.04_3762.04	2872.6_2872.6	2309.88_2309.88
1151	3801.02_3801.02	3025.56_3025.56	2316.85_2316.85
1152	3916.66_3916.66	3204.84_3204.84	2515.24_2515.24
1153	3961.21_3961.21	3113.42_3113.42	2389.79_2389.79
1154	3868.44_3868.44	2983.52_2983.52	2415.36_2415.36
1155	3913.39_3913.39	3155.74_3155.74	2261.43_2261.43
1156	3959.98_3959.98	3141.29_3141.29	2376.61_2376.61
1157	3945.18_3945.18	3123.02_3123.02	2510.04_2510.04
1158	3832.8_3832.8	2986.28_2986.28	2416.54_2416.54
1159	3885.56_3885.56	3042.89_3042.89	2250.12_2250.12
1160	3911.06_3911.06	3040.68_3040.68	2432.45_2432.45
1161	3986.58_3986.58	3157.27_3157.27	2525.84_2525.84
1162	3878.64_3878.64	2979.23_2979.23	2325.69_2325.69
1163	3948.71_3948.71	3220.57_3220.57	2418.58_2418.58
1164	3994.81_3994.81	3032.19_3032.19	2483.32_2483.32
1165	3990.49_3990.49	3022.26_3022.26	2266.28_2266.28
1166	4037.03_4037.03	3056.06_3056.06	2415.18_2415.18
1167	3804.8_3804.8	3158.13_3158.13	2325.27_2325.27
1168	3980.29_3980.29	3177.76_3177.76	2250.42_2250.42
1169	3906.16_3906.16	3023.09_3023.09	2381.39_2381.39
1170	3957.09_3957.09	3121.13_3121.13	2494.09_2494.09
1171	3982.18_3982.18	3075.13_3075.13	2360.08_2360.08
1172	3785.16_3785.16	2945.96_2945.96	2384.61_2384.61
1173	3889.84_3889.84	2975.4_2975.4	2348.89_2348.89
1174	3818.35_3818.35	2961.18_2961.18	2378.27_2378.27
1175	3802.22_3802.22	3085.92_3085.92	2317.61_2317.61
1176	3866.67_3866.67	3150.41_3150.41	2477.24_2477.24
1177	3950.58_3950.58	3120.8_3120.8	2618.42_2618.42
1178	3980.21_3980.21	3167.46_3167.46	2241.83_2241.83
1179	3842.51_3842.51	3029.5_3029.5	2547.91_2547.91
1180	3974.34_3974.34	3253.25_3253.25	2542.57_2542.57
1181	3865.51_3865.51	3021.29_3021.29	2341.34_2341.34
1182	3853.94_3853.94	3046.91_3046.91	2433.03_2433.03
1183	3851.82_3851.82	3165.05_3165.05	2295.33_2295.33
1184	3818.54_3818.54	3088.52_3088.52	2349.64_2349.64
1185	3822_3822	3053.1_3053.1	2568.15_2568.15
1186	3903.03_3903.03	2979.42_2979.42	2506.1_2506.1
1187	3816.7_3816.7	3117.9_3117.9	2468.75_2468.75
1188	3845.35_3845.35	3071.96_3071.96	2375.23_2375.23
1189	3939.65_3939.65	3068.36_3068.36	2407.98_2407.98
1190	3869.8_3869.8	2907.85_2907.85	2332.9_2332.9
1191	3948.63_3948.63	3220.76_3220.76	2531.75_2531.75
1192	3926.94_3926.94	3146.45_3146.45	2391.45_2391.45
1193	3955.96_3955.96	3145.71_3145.71	2607.26_2607.26
1194	3894.84_3894.84	3109.24_3109.24	2429.54_2429.54
1195	3906.16_3906.16	3101.51_3101.51	2500.9_2500.9
1196	3961.58_3961.58	3040.59_3040.59	2408.44_2408.44
1197	4044.76_4044.76	3315.48_3315.48	2517.37_2517.37
1198	4004.58_4004.58	3149.44_3149.44	2661.43_2661.43
1199	3960.15_3960.15	3210.39_3210.39	2440.58_2440.58
1200	3884.43_3884.43	3213.81_3213.81	2665.1_2665.1
